brand,type,name,time,address,service,city,record_date
Simple Mart,Supermarket,五股凌雲店,07:00-24:00,新北市五股區凌雲路一段70號,nan,新北市,2022-02-24
Simple Mart,Supermarket,五股御成店,07:00-24:00,新北市五股區御成路81號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,五股登林店,07:00-24:00,新北市五股區登林路76-8號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和仁愛店,07:00-24:00,新北市永和區仁愛路306巷31號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和民族店,07:00-24:00,新北市永和區民族街67巷25號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和安樂二店,07:00-24:00,新北市永和區潭安里安樂路58巷2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和安樂店,07:00-24:00,新北市永和區安樂路304巷25號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和成功店,07:00-24:00,新北市永和區成功路二段129巷10-1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和竹林店,07:00-24:00,新北市永和區竹林路39巷11號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和秀朗二店,07:00-24:00,新北市永和區秀朗路二段158號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和秀朗店,07:00-24:00,新北市永和區秀朗路二段11號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和信義店,07:00-24:00,新北市永和區信義路92號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和保平二店,07:00-24:00,新北市永和區保平路30巷1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和保平店,07:00-24:00,新北市永和區保平路264號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和保安店,07:00-24:00,新北市永和區保安路67號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和保福店,07:00-24:00,新北市永和區保福路二段72號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和國光店,07:00-24:00,新北市永和區國光路98號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,永和得和二店,07:00-24:00,新北市永和區得和路373巷7號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和得和店,07:00-24:00,新北市永和區得和路287號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和智光店,07:00-24:00,新北市永和區智光街113號,nan,新北市,2022-02-24
Simple Mart,Supermarket,永和福和店,07:00-24:00,新北市永和區福和路57巷9號,nan,新北市,2022-02-24
Simple Mart,Supermarket,石碇湳窟店,07:00-24:00,新北市石碇區碇坪路一段132號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止仁愛二店,07:00-24:00,新北市汐止區仁愛路91號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止仁愛店,07:00-24:00,新北市汐止區仁愛路205號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止水源二店,07:00-24:00,新北市汐止區水源路一段200號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止水源店,07:00-24:00,新北市汐止區水源路一段293號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止民族店,07:00-24:00,新北市汐止區民族三街41號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止汐萬二店,07:00-24:00,新北市汐止區祥雲街2號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止汐萬店,07:00-24:00,新北市汐止區汐萬路一段349號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止和平店,07:00-24:00,新北市汐止區和平街46巷6號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止宜興店,07:00-24:00,新北市汐止區宜興街3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止忠三店,07:00-24:00,新北市汐止區忠三街23號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止明峰店,07:00-24:00,新北市汐止區明峰街308號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止保長店,07:00-24:00,新北市汐止區保長路51巷22、26號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止茄苳二店,07:00-24:00,新北市汐止區茄苳路286號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止茄苳店,07:00-24:00,新北市汐止區茄苳路50號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止康寧二店,07:00-24:00,新北市汐止區康寧街141巷39弄2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止康寧店,07:00-24:00,新北市汐止區康寧街473號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止新興店,07:00-24:00,新北市汐止區新興路11號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止福德二店,07:00-24:00,新北市汐止區福德一路62號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止樟樹二店,07:00-24:00,新北市汐止區樟樹一路119巷23號,nan,新北市,2022-02-24
Simple Mart,Supermarket,汐止樟樹店,07:00-24:00,新北市汐止區樟樹一路272-4號1樓,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,汐止橫科店,07:00-24:00,新北市汐止區橫科路23號,nan,新北市,2022-02-24
Simple Mart,Supermarket,林口自強店,07:00-24:00,新北市林口區自強二街1號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,林口麗園店,07:00-24:00,新北市林口區麗園一街11巷1號1樓之4,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋三民二店,07:00-24:00,新北市板橋區三民路二段153巷28號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋三民三店,07:00-24:00,新北市板橋區三民路二段186巷28號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋三民店,07:00-24:00,新北市板橋區三民路一段31巷10號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋大同店,07:00-24:00,新北市板橋區大同街35巷9號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋大智店,07:00-24:00,新北市板橋區大智街32號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋大觀店,07:00-24:00,新北市板橋區大觀路2段135號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋中山二店,07:00-24:00,新北市板橋區中山路二段412巷10號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋中山三店,07:00-24:00,新北市板橋區中山路二段505巷19弄3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋中山店,07:00-24:00,新北市板橋區中山路二段90巷30號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋中正店,07:00-24:00,新北市板橋區中正路275巷3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋仁化店,07:00-24:00,新北市板橋區仁化街54號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋仁愛店,07:00-24:00,新北市板橋區仁愛路53號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋公館店,07:00-24:00,新北市板橋區公館街256號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋文化二店,07:00-24:00,新北市板橋區文化二路417巷40號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋文化店,07:00-24:00,新北市板橋區文化路一段188巷9弄21號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋四川店,07:00-24:00,新北市板橋區四川路二段130巷34號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋民生店,07:00-24:00,新北市板橋區民生路2段226巷17弄3號1樓,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋民有店,07:00-24:00,新北市板橋區民有街61號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋民治店,07:00-24:00,新北市板橋區民治街72號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋民權店,07:00-24:00,新北市板橋區民權路202巷14弄4號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋自由店,07:00-24:00,新北市板橋區自由路51巷16號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋宏國店,07:00-24:00,新北市板橋區宏國路35號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋沙崙店,07:00-24:00,新北市板橋區沙崙街15號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋和平店,07:00-24:00,新北市板橋區和平路安樂巷4號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋金華店,07:00-24:00,新北市板橋區金華街9號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋長安店,07:00-24:00,新北市板橋區長安街331巷56號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋南雅西店,07:00-24:00,新北市板橋區南雅西路二段140號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋建國店,07:00-24:00,新北市板橋區建國街101號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋重慶二店,07:00-24:00,新北市板橋區重慶路308巷16號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋重慶店,07:00-24:00,新北市板橋區重慶路245巷70-3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋國泰店,07:00-24:00,新北市板橋區國泰街23號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋莒光店,07:00-24:00,新北市板橋區莒光路101號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋莊敬三店,07:00-24:00,新北市板橋區莊敬路220巷60號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋貴興店,07:00-24:00,新北市板橋區貴興路50號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋溪崑二店,07:00-24:00,新北市板橋區溪崑二街44號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋溪崑店,07:00-24:00,新北市板橋區溪崑二街112巷14號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋裕民店,07:00-24:00,新北市板橋區裕民街133巷1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋僑中店,07:00-24:00,新北市板橋區僑中二街112號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋實踐店,07:00-24:00,新北市板橋區實踐路93巷26號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋漢生西店,07:00-24:00,新北市板橋區漢生西路89巷6號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋漢生東店,07:00-24:00,新北市板橋區漢生東路279巷24號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋廣和店,07:00-24:00,新北市板橋區廣和街128號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋龍泉二店,07:00-24:00,新北市板橋區龍泉街56-1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,板橋懷仁店,07:00-24:00,新北市板橋區懷仁街65號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,板橋懷德店,07:00-24:00,新北市板橋區懷德街185號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山仁愛店,07:00-24:00,新北市泰山區仁愛路4號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山民族店,07:00-24:00,新北市泰山區民族街1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山全興店,07:00-24:00,新北市泰山區全興路103號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山泰林二店,07:00-24:00,新北市泰山區泰林路二段559號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山新民店,07:00-24:00,新北市泰山區新民路14巷3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,泰山楓江店,07:00-24:00,新北市泰山區楓江路37號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水大忠店,07:00-24:00,新北市淡水區大忠街155號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水水源店,07:00-24:00,新北市淡水區水源街1段9號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水北新二店,07:00-24:00,新北市淡水區北新路58號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水北新三店,07:00-24:00,新北市淡水區北新路184巷41號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水北新四店,07:00-24:00,新北市淡水區北新路141巷52號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水民權店,07:00-24:00,新北市淡水區民權路177巷51號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水自強二店,07:00-24:00,新北市淡水區自強路72號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水沙崙三店,07:00-24:00,新北市淡水區沙崙路199-1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水坪頂店,07:00-24:00,新北市淡水區坪頂路38巷1號1樓,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水新市店,07:00-24:00,新北市淡水區新市一路3段102號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水新民二店,07:00-24:00,新北市淡水區新民街156號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水新民店,07:00-24:00,新北市淡水區新民街70號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水新春二店,07:00-24:00,新北市淡水區新春街105號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水新春三店,07:00-24:00,新北市淡水區新春里新春街189號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,淡水新春店,07:00-24:00,新北市淡水區新春街30號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水學府二店,07:00-24:00,新北市淡水區學府路100巷15號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水學府三店,07:00-24:00,新北市淡水區學府路136巷49號,nan,新北市,2022-02-24
Simple Mart,Supermarket,淡水學府店,07:00-24:00,新北市淡水區學府路73巷2弄1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,深坑北深二店,07:00-24:00,新北市深坑區北深路三段176號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,深坑北深店,07:00-24:00,新北市深坑區北深路一段119號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,深坑埔新店,07:00-24:00,新北市深坑區埔新街82號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店三民店,07:00-24:00,新北市新店區三民路173號1樓,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店大新店,07:00-24:00,新北市新店區大新街3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店中正店,07:00-24:00,新北市新店區中正路680巷3號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店北宜二店,07:00-24:00,新北市新店區北宜路二段108-2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店北宜店,07:00-24:00,新北市新店區北宜路二段453號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店北新店,07:00-24:00,新北市新店區北新路三段65巷13號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店永平店,07:00-24:00,新北市新店區永平街60號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店永安二店,07:00-24:00,新北市新店區永安街79號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店永業店,07:00-24:00,新北市新店區永業路22巷1號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安民二店,07:00-24:00,新北市新店區安民街196.198號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安民店,07:00-24:00,新北市新店區安民街61號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安和二店,07:00-22:30,新北市新店區安和路二段141號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安和店,07:00-24:00,新北市新店區安和路二段205巷4號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安康店,07:00-24:00,新北市新店區安康路三段361號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安祥二店,07:00-24:00,新北市新店區安祥路104-6號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店安祥三店,07:00-24:00,新北市新店區安祥路135號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店玫瑰二店,07:00-24:00,新北市新店區玫瑰路16號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店華中店,07:00-24:00,新北市新店區華中街44號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店新生店,07:00-24:00,新北市新店區新生街6號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店新烏店,07:00-24:00,新北市新店區新烏路2段376-378號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店僑信店,07:00-24:00,新北市新店區僑信路82號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店德正店,07:00-24:00,新北市新店區德正街46號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新店寶元店,07:00-24:00,新北市新店區寶元路2段17巷2號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新店寶興二店,07:00-24:00,新北市新店區寶興路41-1號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊八德店,07:00-24:00,新北市新莊區八德街158巷2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊中平二店,07:00-24:00,新北市新莊區中平路184巷10弄5號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊中正店,07:00-24:00,新北市新莊區中正路929巷29號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊中港二店,07:00-24:00,新北市新莊區中港路150號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊中華店,07:00-24:00,新北市新莊區中華路二段260號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊中誠二店,07:00-24:00,新北市新莊區中誠街46巷15弄2號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊中誠店,07:00-24:00,新北市新莊區中誠街172號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊公園店,07:00-24:00,新北市新莊區公園一路133號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊化成店,07:00-24:00,新北市新莊區化成路313號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊天祥店,07:00-24:00,新北市新莊區天祥街75號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊四維店,07:00-24:00,新北市新莊區成德街61號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊立信店,07:00-24:00,新北市新莊區立信五街16號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊成功店,07:00-24:00,新北市新莊區成功街7號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊自立店,07:00-24:00,新北市新莊區自立街66號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊西盛店,07:00-24:00,新北市新莊區西盛街321號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊昌明店,07:00-24:00,新北市新莊區昌明街8號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊昌盛店,07:00-24:00,新北市新莊區昌盛街75號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊昌隆店,07:00-24:00,新北市新莊區昌隆里昌隆街9號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊後港店,07:00-24:00,新北市新莊區後港一路28巷5弄3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊泰順二店,07:00-24:00,新北市新莊區泰順街11號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊新泰店,07:00-24:00,新北市新莊區新泰路13號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊裕民店,07:00-24:00,新北市新莊區裕民街107號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊福營店,07:00-24:00,新北市新莊區福營路328號,nan,新北市,2022-02-24
Simple Mart,Supermarket,新莊雙鳳店,07:00-24:00,新北市新莊區雙鳳路123號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,新莊瓊泰店,07:00-24:00,新北市新莊區瓊泰路140號,nan,新北市,2022-02-24
Simple Mart,Supermarket,瑞芳三爪子坑店,07:00-24:00,新北市瑞芳區三爪子坑路105-1號,nan,新北市,2022-02-24
Simple Mart,Supermarket,瑞芳大埔店,07:00-24:00,新北市瑞芳區大埔路180-3號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林三福店,07:00-24:00,新北市樹林區三福街25號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林千歲店,07:00-24:00,新北市樹林區千歲街22號1樓,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林大安店,07:00-24:00,新北市樹林區大安路111巷14號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林太元店,07:00-24:00,新北市樹林區太元街2巷1號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林太順店,07:00-24:00,新北市樹林區太順街61號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林文化店,07:00-24:00,新北市樹林區文化街19號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林育英店,07:00-24:00,新北市樹林區育英街110號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林東榮一店,07:00-24:00,新北市樹林區東榮街104號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林保安店,07:00-24:00,新北市樹林區保安街二段223號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林俊英店,07:00-24:00,新北市樹林區俊英街246號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林柑園店,07:00-24:00,新北市樹林區柑園街二段2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,樹林復興店,07:00-24:00,新北市樹林區復興路104號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,樹林龍興店,07:00-24:00,新北市樹林區龍興街16號,nan,新北市,2022-02-24
Simple Mart,Supermarket,雙溪中華店,06:30-22:30,新北市雙溪區中華路102-2號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲三民店,07:00-24:00,新北市蘆洲區三民路26巷45號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲中正三店,07:00-24:00,新北市蘆洲區中正路185巷55號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲中原店,07:00-24:00,新北市蘆洲區中原路5巷23號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲中興店,07:00-24:00,新北市蘆洲區中興街46號1樓,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲仁愛三店,07:00-24:00,新北市蘆洲區仁愛街120號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲仁愛店,07:00-24:00,新北市蘆洲區仁愛街34號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲正和店,07:00-24:00,新北市蘆洲區正和街122號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲民族二店,07:00-24:00,新北市蘆洲區民族路432號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲民族店,07:00-24:00,新北市蘆洲區民族路217號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲民權店,07:00-24:00,新北市蘆洲區民權路73號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲永平店,07:00-24:00,新北市蘆洲區永平街32巷35號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲永安北店,07:00-24:00,新北市蘆洲區永安北路二段56號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲長安二店,07:00-24:00,新北市蘆洲區長安街271號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲長安店,07:00-24:00,新北市蘆洲區長安街79號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲長樂店,07:00-24:00,新北市蘆洲區長樂路41號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲信義店,07:00-24:00,新北市蘆洲區信義路37巷22號,nan,新北市,2022-02-24
Simple Mart,Supermarket,蘆洲復興店,07:00-24:00,新北市蘆洲區復興路296號,nan,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌大湖店,07:00-24:00,新北市鶯歌區大湖路530巷29號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌中山店,07:00-24:00,新北市鶯歌區中山路329巷6弄17號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌中正店,07:00-24:00,新北市鶯歌區中正三路123-2號,nan,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌尖山店,07:00-24:00,新北市鶯歌區尖山路177號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌國慶店,07:00-24:00,新北市鶯歌區國慶街111號,nan,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌德昌店,07:00-24:00,新北市鶯歌區德昌二街27號,生鮮蔬果,新北市,2022-02-24
Simple Mart,Supermarket,鶯歌鶯桃店,07:00-24:00,新北市鶯歌區鶯桃路172號,nan,新北市,2022-02-24
Simple Mart,Supermarket,八德大福店,07:00-24:00,桃園市八德區大福街139號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德介壽店,07:00-24:00,桃園市八德區介壽路二段685巷81號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,八德永福店,07:00-24:00,桃園市八德區永福街131號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德和平店,07:00-24:00,桃園市八德區和平路1472號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德忠勇店,07:00-24:00,桃園市八德區忠勇街353號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德長興店,07:00-24:00,桃園市八德區長興路687號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,八德建國店,07:00-24:00,桃園市八德區建國路53號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,八德重慶店,07:00-24:00,桃園市八德區重慶街189號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,八德桃拾店,07:00-24:00,桃園市八德區大和里桃拾街17號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,八德高城店,07:00-24:00,桃園市八德區高城路40號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德陸光店,07:00-24:00,桃園市八德區陸光街41號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德義勇店,07:00-24:00,桃園市八德區義勇街163、163-1號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,八德福國店,07:00-24:00,桃園市八德區福國街54號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,大溪康莊店,07:00-24:00,桃園市大溪區康莊路247號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,大溪慈光店,07:00-24:00,桃園市大溪區慈光街166號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,大溪僑愛店,07:00-24:00,桃園市大溪區僑愛一街102號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢文化店,07:00-24:00,桃園市中壢區文化路349號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢弘揚店,07:00-24:00,桃園市中壢區弘揚路80號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢吉林店,07:00-24:00,桃園市中壢區吉林路109號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢成功店,06:30-24:00,桃園市中壢區成功路102號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢利民店,07:00-24:00,桃園市中壢區利民路13號,nan,桃園市,2022-02-24
Simple Mart,Supermarket,中壢莊敬二店,07:00-24:00,桃園市中壢區莊敬路819、821號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,中壢莊敬店,07:00-24:00,桃園市中壢區莊敬路137號,生鮮蔬果,桃園市,2022-02-24
Simple Mart,Supermarket,中壢復華店,07:00-24:00,桃園市中壢區復華街274號,nan,桃園市,2022-02-24
